ID,Doc,Labels
#149,"1 bát 30k khá là chất lượng, nước ngọt thịt gà giòn thơm.Địa chỉ quán 238 Lò Đúc đầu đường Trần Khát Chân","['{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}', '{LOCATION#GENERAL, neutral}']"
#150,"1 bát đầy đủ no phè phỡn :)) nước dùng cực ngon, quán rất đông khách","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{RESTAURANT#GENERAL, positive}']"
#151,"1 bát đầy oặp cá vs bánh đa, no căng rún","['{FOOD#STYLE&OPTIONS, positive}']"
#152,"1 bát này ăn là lăn về, đơn giản vì quá nhiều.Giá 35k, hơi đắt chút mà xứng đáng vì đồ ăn cho bao la. Ăn đã đời luôn mới hết. Đậu rán giòn rụm, thịt bò tái mềm cho quá chừng. Bún thì ngập mặt, ai ăn yếu nhớ dặn ít bún thôi.2 người hết 70k, quá no.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}']"
#153,"1 bát này ăn xong là xin phép nghỉ cơm nhà vì quá no.1 bát có 30k, quán bát lâu năm rồi nên có tiếng, cũng khá là đông khách. Nước dùng ngọt thanh, rau cho nhiều. Sườn hơi ít thịt chút, nhiều tí ok hơn. Quán cũng khá là sạch sẽ. 2 người 2 bát hết 60k, quá ok.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, positive}', '{RESTAURANT#GENERAL, positive}', '{RESTAURANT#MISCELLANEOUS, positive}']"
#154,"1 cái lẩu siêu hoành tráng, ăn bao no.Đi đông thì gọi thêm được mấy món khác, chứ đi 2 người là 1 cái lẩu đủ lết về. Thịt ếch chắc nịt, con nào cũng mập, ngon lắm. Nước lẩu thanh ngọt, khá vừa miệng. 2 người 200k là no nê, nhưng quán này thì nên đi ăn gia đình hoặc nhóm đông người mới thích ^^.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{RESTAURANT#GENERAL, positive}']"
#155,"1 chảo ko nhiều đồ ăn, nhưng mà cái nào ra cái đó, ngon cực kì luôn. Quán này ngon là nhờ nước sốt trước nè, chấm bánh mì tuyệt vời ông mặt trời kkk. Tiếp theo là patê, ăn ở đâu mình cũng me patê hết ^^. 2 người chỉ 70k là quá ok luôn :)))). ","['{FOOD#STYLE&OPTIONS, neutral}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}']"
#156,"1 chữ thôi ""Ngon"" 😁 mình cực kì thích mì Udon truyền thống và mì Udon hải sản. Phần nước lèo rất ngon và hợp khẩu vị. Nhân viên dễ mến, mình tự phục vụ, ko gian lại sạch sẽ, giá cả cũng hợp lí","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{SERVICE#GENERAL, positive}', '{AMBIENCE#GENERAL, positive}', '{RESTAURANT#PRICES, positive}']"
#157,1 con 4 người ăn ngất ngư luôn 😂😂😂😂. Rất vừa ăn,"['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#158,"1 địa điểm quá ok cho ai thích thịt dê nhé 👍 Dê đủ món, món đặc biệt nhất là Dê+ món ở giữa ý ạ còn được gọi là Dê Sauna nha :)) mng cứ thử đi r biết vì sao có tên đấyy. 4 người mà ăn hết có 1 triệu mà ăn tận 5 món ăn k hết luôn ý. Thịt dê mềmmm thơmm 😭😭 Ngày trước cứ nghĩ là không thích ăn thịt dê đâu nhưng mà bh thay đổi suy nghĩ dòi bh chỉ sợ béo thôiii 😭😭😭 Quán 300m2 rộng dã man 3 tầng liền thoáng mát thoải mái, có cả ngồi ăn ngoài trời trên tầng 3 tổ chức sn ở đây thì quá ok luôn ạ 😍 nchung là 10 điểm cho chất lượng","['{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{AMBIENCE#GENERAL, positive}']"
#159,"1 dĩa phải nói siêu nhiều, đúng hơn là miếng sườn quá xá bự luon.Sườn ở đây ướp ngon, mềm, không bị khô. Thích cái trứng, coi vậy chứ lòng đào còn nguyên nha. Lần nào cũng phải gọi cơm thêm vì miếng sườn ăn hoài ko hết. ","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#160,"1 mâm gà chất lượng và bao no luôn nha: xôi nếp dẻo, ăn kèm pate mỡ hành rất vừa miệng. Thịt gà chắc ngọt, không bị bở hay khô, được luộc rất khéo và cắt miếng vừa ăn, gỏi gà và lòng gà thì ăn cũng cực kì ngon luôn, đặc biệt là gỏi gà chua chua ngọt ngọt làm mình thích nhất. Bày trí thì đẹp miễn bàn, cho điểm 10 về chất lượng","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#161,"1 phần 39k tưởng ít chớ ăn ra cũng no ngập ngụa thở phì phò. Bên chi nhánh đồng đen không có lầu nhưng thoáng, đẹp, giá cũng thấp hơn Nguyễn Trãi (ở chi nhánh NT là 49k phần này). Cơm và gà mềm ơi là mềm, sốt vừa miệng, chỉ mỗi tội chén soup 9k hôm đó bao mặn, còn lại thì quá ư hài lòng. Bạn mình ăn mì xèo hải sản và cơm xèo gà phô mai cũng khen nức nở😂😂😂","['{FOOD#STYLE&OPTIONS, positive}', '{AMBIENCE#GENERAL, positive}', '{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}', '{RESTAURANT#GENERAL, positive}']"
#162,"1 phần ăn quá đủ luôn 👍, nhân ở trong là thịt bò Đức quá chất lượng với giá này. Còn rất nhiều món nữa, bánh mì nhiều thể loại, và không kém là bánh mì nướng muối ớt bao ngon, không đâu ngon đối với mình nè. 👍 good taste for later","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{RESTAURANT#GENERAL, positive}']"
#163,"1 phần cháo 39k có thể chọn vị cho Cháo và Ếch.. Mình gọi Ếch vị Sing và Cháo vị Toỉ, Cháo đặc, thơm, tỏi phi còn mềm chưa dc giòn lắm, êch tươi, thịt dai, gia vị đậm đà nhưng hoi cay .Nhân viên nhiệt tình, lịch sự. Quán hơi nóng vì ko có máy lạnh, gửi xe 3k","['{FOOD#QUALITY, neutral}', '{SERVICE#GENERAL, positive}', '{AMBIENCE#GENERAL, negative}', '{RESTAURANT#MISCELLANEOUS, negative}']"
#164,"1 phần ếch kho Singapore 2 con là 60k, mình chọn ăn kèm với cháo hành.Cảm giác ăn một phần cháo ếch cay thật cay, cái ấm của gừng, của tỏi làm mình ấm bụng, đổ mồ hôi, hổng muốn bệnh nữa luôn.Nhân viên phục vụ nhanh, quán hơi nóng, ngồi ngoài thì sát đường nên hơi bụi nhé.","['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}', '{AMBIENCE#GENERAL, negative}']"
#165,"1 phần gồm rau , bún , bánh tráng , bò tơ và nước mắm nêm (nước mắm nêm ở đây có mấy em cá cơm bé bé nữa, nhiều tỏi ớt nên không thấy tanh => ngon) .","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#166,"1 phần là 4 em, chuột được nướng sẵn rùi, lúc đem ra chỉ cần cho lên bếp nướng sơ lại là ăn được rùi :3. Thịt mềm, dễ ăn, không bị mùi gì hết, ướp gia vị rất vừa miệng.","['{FOOD#QUALITY, positive}']"
#167,"1 phần lẫu gồm 8 con tôm càng bự,tôm tươi và ngn, nước lẩu giống như lẩu thái chua ngọt vậy đó, rau chỉ có 1 vài loại rau muống, rau nhúc..179k/nồi .Kiểu quán ăn gia đình, có khá nhiều hồ nuôi tôm ở gần bàn ăn, nhân viên phục vụ dể thuơng, tầng 2 có phong lạnh","['{FOOD#STYLE&OPTIONS, neutral}', '{FOOD#PRICES, neutral}', '{AMBIENCE#GENERAL, positive}', '{SERVICE#GENERAL, positive}']"
#168,"1 phần như hình gồm: xà lách, dưa leo, trứng, cà chua bi, thịt xông khói, bắp cải tím và 1 hộp sốt mayo. Đi dạo khu đồ ăn thì thấy hộp này cũng vĩ đại với cả đang thèm nên ráng vô mua. Ăn ngon lành 1m 1 hộp, có vị chua chua của giấm, rau tươi, bỏ sốt vô trộn lên ăn hết sẩy, ăn xong còn muốn thêm hộp t2 :))","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#169,"1 phần như thế này là đủ 2 người ăn ngập họngNước lèo ngon ko tả dcVới giá đó vẩn đầy đủ tôm, mực,...... NhoaQuán có hơi đông nhưng phục vụ nhanh tay nhiệt tình nữaNgoài ra còn có các món ăn phụ khác nhưng giá hơi chát và ko hạp vị cho lắmGiá chỉ 80k tươn đương phần 150k ngoài thị trường kaka","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}', '{SERVICE#GENERAL, positive}']"
#170,"1 quán ốc ngon ko nên bỏ qua nhé kkk.Tên quán vậy thôi chứ xào nấu nướng đủ hết nha.Đặc biệt bạn nào mà hảo béo, mê phô mai nên tới đây. Quán làm mấy món đó cực kỳ ngon, chấm bánh mì ăn ko ghiền là thôi luôn nhé.Sò mai con to, nướng mỡ hành thơm phức luôn.2 người tầm 200k ăn cho đã thèm. @Trang Thuy Truong","['{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}']"
#171,"1 tô 2 con ếch và 1 tô cháo là đủ no nê cho 2 người, ếch hơi nhỏ nhưng thịt mềm, dù gọi cay nhưng cũng k thấy cay lắm. Cháo trang sệt sệt như bột em bé lạ miệng:""))","['{FOOD#STYLE&OPTIONS, neutral}', '{FOOD#QUALITY, positive}']"
#172,"1 trong danh sách 5 quán sủi cảo ngon mà mình từng ăn. Quán do người Hoa bán nên mùi vị ngon lại đậm đà, nước dùng ngọt, ít béo nên không bị ngấy. Quán ruột nên mỗi lần đi học về mình rất hay ăn, quán bán khá đông khách 😂","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}']"
#173,"1 trong những quán cơm ngon và đông khách.Quán này tầm trưa là đông lắm, cơm gọi có phần, đi đông gọi nhiều món rồi tất cả ăn cùng nhau. Thích lắm. Có món mặn, rau xào và canh. Ko no nữa thôi luôn.2 người tầm 50k là no lắm, ăn xong về ngủ ngon. @Tùng Cò","['{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}']"
#174,"1 trong những quán ngon mà mình thường xuyên ghé tới.Hủ tiếu trộn cực kỳ ngon, dai dai ăn rất đã. Có nhiều thịt bằm, tóp mỡ to ko hà, thịt gà ta dai ngon ngon.Giá cũng ko cao, 2 người tầm 100k là ok nha.@Quyen Kim","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}']"
#175,"1 trong những quán ốc ngon nhất mình ăn ở Sài Gòn, mà lại còn sạch sẽ mát mê nữa chứ","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, positive}']"
#176,"1 trong những quán xiên nướng đầu tiên luôn đó nha.Menu cũng đa dạng, đừng nên đi sớm quá, ko đủ món đâu. Chỗ này lại nằm ngay đoạn 1 chiều nên mọi người đi từ từ kẻo hố nha.Hồi xưa đông lắm, giờ vắng rồi, được cái chất lượng ko giảm xút cho lắm kkk.2 người tầm 200k mới đủ. @Mok Mèo","['{RESTAURANT#GENERAL, neutral}', '{FOOD#STYLE&OPTIONS, positive}', '{LOCATION#GENERAL, negative}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, negative}']"
#177,"1 trong những tiệm cơm tấm nhất định phải thử qua ở SG! Sườn ướp ngon, được nguyên miếng to chảng, che mất tiêu không thấy cơm đâu luôn :)))). Bì của quán tự làm, rất thơm mùi thính và thịt heo nhiều lắm. Quán đông nhưng chỗ ngồi hơi ít, giá cao nhưng ăn rất đáng! Có món chả cua nổi tiếng lừng lẫy nữa nha.Mức giá trung bình: 100.000/2 người","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{AMBIENCE#GENERAL, neutral}', '{FOOD#PRICES, neutral}']"
#178,1 từ ngon thoii :))) tại tớ rất thích ăn vặt :))),"['{FOOD#QUALITY, positive}']"
#179,"100k/ nồi bao gồm: 1 mẹt rau to tổ bố, 1/2 cân cua xay, 1 cơm cháy kho quẹt. Ngoài ra gọi thêm thịt bò, bắp bò, sườn sụn, trứng, giò... giá chỉ từ 20k/ đĩa.","['{FOOD#PRICES, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#180,109k. 1 phần 2 người. mà 8 miếng thịt. kqua mình chị mình ăn. mình gọi món khác 😂😂😂,"['{FOOD#PRICES, negative}', '{FOOD#STYLE&OPTIONS, negative}']"
#181,120000đ/2ng ăn khá ngon có tim cật ^^,"['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}']"
#182,150k/2 người giá tạm ổn. đồ ăn ngon,"['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}']"
#183,15k siêu lạ miệng30k/5 chiếc pho mai que khá ngonPhục vụ hơi kiêu chảnh,"['{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, negative}']"
#184,"15k/1c Ngon lắm í , max nhiều tôm vs thịt. Ngồi trong nhà khá sạch sẽ.Bác trai bác gái đều vui tính cả 😝😝😝","['{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{AMBIENCE#GENERAL, positive}', '{SERVICE#GENERAL, positive}']"
#185,16 lê đức thọ gò vấpPizza ngon giá rẻ chỉ từ 15k??😍😍😍😍😍😍😍😍,"['{LOCATION#GENERAL, neutral}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}']"
#186,"16h chiều mới đi ăn sáng, ăn trưa kiêm ăn tối :3 Phần #cơm huyền thoại của #cơmtấm Ba Ghiền: #sườn-#bì-#chả 57k. Vẫn hay đùa chỗ này bán sườn là chính, cơm là phụ thôi :3 Bên cạnh sườn to và dày thì còn gà nướng là món nên ăn. Vì gà nướng chín vừa đủ, mềm, ướp siêu ngon. #food #foodholic #foodpic #foodporn #vietnamesefood #streetfood #asianfood #yummy #delicious #dinner #lunch #breakfast #ximuoieat #ximuoireview #lozi #lozisaigon #saigon #hochiminhcity #vietnamRead more at http://websta.me/n/xixinhxinh#3qy8ZjL4eFjL1KXs.#99","['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#187,"18 đường số 5, Linh Chiểu, Thủ ĐứcBạch tuộc tươi được ướp kiểu Hàn, thơm ngon, giòn giòn, chấm với muối ớt xanh đỏ, thơm ngon.Quán chỉ bán từ 18h.","['{LOCATION#GENERAL, neutral}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#188,"180k/ phần này tầm 2-3 người ăn. Nước lẩu chua ngọt ăn khá vừa miệng, rau và thịt trông vậy mà nhiều phết đó. Quán rộng rãi, phong cách gần gũi giản dị. Nói chung nên đến :>","['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{AMBIENCE#GENERAL, positive}', '{RESTAURANT#GENERAL, positive}']"
#189,"18k đĩa đầy đủ bánh bèo, bánh bột lọc và bánh gì đó không có nhớ tên :)))) Thêm nước chấm, bánh mì giòn, chả...ăn xong no luôn :#3","['{FOOD#PRICES, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#190,190/2 người. Siêu ngon :),"['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}']"
#191,"2 đứa gọi 1 phần thit nướng kèm thêm là rau và bún, thay vì trộn ăn như người ta thì lại thích cuốn hơn, thịt cắt dày, có tí mỡ, nhờ vậy mà nướng không bị khô, nước có tẩm sốt nên có những chỗ cháy xém xém ăn rất thơm, thịt ướp vừa miệng, ăn không cũng thấy ngon nữa, không bị ngấy mỡ. Quán khá là vắng khách nên dù không gian nhỏ nhưng vẫn thấy mát mẻ thoải mái. Trừ một số ghế đã cũ, cách bày trí sơ sài, nhân viên nói chuyện ồn ào thì thức ăn ngon, nước mắm ngon phục vụ cũng bình thường, bảo vệ lịch sự, quán có máy lạnh cũng khá mát mẻ","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, neutral}', '{SERVICE#GENERAL, neutral}']"
#192,"2 món ngon nhất của quán 👍Bánh flan mịn ngon, cho nhiều kem béo ăn kèm. Món có nhiều loại bánh flan, rau câu, panna costa khác nhau, đối diện và xung quanh có rất nhiều hàng ăn vặt khác như đồ chiên, bò bía... tiện lợi cho bạn nào vừa muốn ăn mặn vừa muốn ăn ngọt.","['{FOOD#STYLE&OPTIONS, positive}', '{LOCATION#GENERAL, positive}', '{RESTAURANT#GENERAL, positive}']"
#193,2 người ăn no + nước mà có 200k 😱😱😱😱,"['{RESTAURANT#PRICES, positive}']"
#194,2 ngừoi ăn tầm 120k bao gồm nước uốngNói chung okay,"['{RESTAURANT#PRICES, positive}', '{RESTAURANT#GENERAL, positive}']"
#195,"20-25k cho 1 hộp xôi gà ăn ngập mặt nha😜 xe xôi gà này bán lâu đời rồi cả nhà ạ! ngoài xôi ra còn có món bánh mì da gà nữa,hơi nhiều dầu mỡ xíu nhưng ăn vào 1 miếng là ko thể nào cưỡng lại miếng thứ 2😄""chẹp chẹp"" phải đi mua ngay về ăn thoy 😘","['{FOOD#PRICES, positive}', '{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#196,"20k 1 bát ,  giá sinh viên ,  ngon ,  bà chủ dễ tính  open 6h30 sáng - 12h trưa","['{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}']"
#197,"219k cho 2 phầm cơm , canh , salad và nc ngọt , khá rẻ :) , ăn cũng vừa miệng lắm .","['{RESTAURANT#PRICES, positive}', '{FOOD#QUALITY, positive}']"
#198,25k phần 7 cái qá rẻ luônMỗi cái có tôm có mực qá hấp dẫnGiòn mềm ăn khô dầu Chấm với nc đậu phộng và chút ớt thì bá cháyVừa ăn vừa coi bóng đá thù phái cho máy chàng rồi,"['{FOOD#PRICES, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#199,25k/ suất chả nướng rất thơm ngon và ngọt vừa miệng. Duy chỉ có là nước mắm quá chua,"['{FOOD#PRICES, positive}', '{FOOD#QUALITY, neutral}']"
#200,25k/1 lạngThịt cũng bình thường được nước chấm ngon 😋,"['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, neutral}']"
#201,280k 1 nồi 4 ng ăn k hết :(((( Tôi yêu nồi lẩu này mất rồi. Các bạn gọi nồi này thì no căng rún luôn. Nước chua chua ngọt ngọt lắm thịt nữa,"['{FOOD#PRICES, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#202,"3 4 quán lẩu nướng đối diện Royal City. Đồ nhiều, ngon rẻ, mỗi tội không gian hơi chật. Ngồi vỉa hè thỉnh thoảng vẫn bị công an đuổi :)","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{AMBIENCE#GENERAL, negative}']"
